epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
389,10,5,"[4, 38, 23, 79, 66, 22, 75, 73, 32, 9]","[38, 23, 79, 66, 22, 75, 73, 32, 9]",[4],0.739809925244346,0.0790659239943507,2.0,0,0,"[38, 23, 79, 66, 22, 75, 32, 9]","[4, 73]","[38, 23, 79, 66, 22, 75, 32, 9]","[4, 73]","[38, 23, 79, 66, 22, 75, 32, 9]",[],[73],[4],2,0.5042929649353027,"{""0"": 4.221704959869385, ""1"": 1.8221765756607056}",0,0,"[38, 23, 79, 22, 32, 9]","[4, 66, 75, 73]","[38, 23, 79, 22, 32, 9]","[4, 66, 75, 73]","[38, 23, 79, 22, 32, 9]",[],"[66, 75, 73]",[4],"[38, 23, 79, 22, 32, 9]","[4, 66, 75, 73]","[38, 23, 79, 22, 32, 9]",[],"[66, 75, 73]",[4],6,0,3,1
390,10,5,"[3, 82, 34, 17, 16, 65, 55, 46, 45, 78]","[82, 34, 17, 16, 65, 55, 46, 45, 78]",[3],0.9467056869534378,0.1477731900616155,2.0,0,0,"[82, 34, 17, 16, 65, 55, 46, 45, 78]",[3],"[82, 34, 17, 16, 65, 55, 46, 45, 78]",[3],"[82, 34, 17, 16, 65, 55, 46, 45, 78]",[],[],[3],2,0.4499369263648987,"{""0"": 0.8971822261810303, ""1"": -1.0}",0,0,"[82, 34, 17, 16, 65, 55, 45, 78]","[3, 46]","[82, 34, 17, 16, 65, 55, 45, 78]","[3, 46]","[82, 34, 17, 16, 65, 55, 45, 78]",[],[46],[3],"[82, 34, 17, 16, 65, 55, 45, 78]","[3, 46]","[82, 34, 17, 16, 65, 55, 45, 78]",[],[46],[3],8,0,1,1
391,10,5,"[3, 7, 99, 24, 37, 67, 76, 10, 0, 44]","[7, 99, 24, 37, 67, 76, 10, 44]","[3, 0]",0.7860040331773943,0.1575012676254901,2.0,0,0,"[7, 99, 24, 37, 67, 76, 10, 44]","[3, 0]","[7, 99, 24, 37, 67, 76, 10, 44]","[3, 0]","[7, 99, 24, 37, 67, 76, 10, 44]",[],[],"[3, 0]",2,0.5658606290817261,"{""0"": 1.1496894359588623, ""1"": -1.0}",0,0,"[7, 99, 24, 37, 67, 76, 44]","[3, 10, 0]","[7, 99, 24, 37, 67, 76, 44]","[3, 10, 0]","[7, 99, 24, 37, 67, 76, 44]",[],[10],"[3, 0]","[7, 99, 24, 37, 67, 76, 44]","[3, 10, 0]","[7, 99, 24, 37, 67, 76, 44]",[],[10],"[3, 0]",7,0,1,2
392,10,5,"[2, 61, 73, 74, 12, 47, 99, 68, 96, 34]","[61, 73, 74, 12, 47, 99, 68, 96, 34]",[2],0.7626813930268479,0.1131615874528365,2.0,0,0,"[61, 73, 74, 12, 47, 99, 68, 96, 34]",[2],"[61, 73, 74, 12, 47, 99, 68, 96, 34]",[2],"[61, 73, 74, 12, 47, 99, 68, 96, 34]",[],[],[2],2,0.4922056198120117,"{""0"": 1.390136480331421, ""1"": -1.0}",0,0,"[61, 74, 12, 47, 99, 68, 96, 34]","[2, 73]","[61, 74, 12, 47, 99, 68, 96, 34]","[2, 73]","[61, 74, 12, 47, 99, 68, 96, 34]",[],[73],[2],"[61, 74, 12, 47, 99, 68, 96, 34]","[2, 73]","[61, 74, 12, 47, 99, 68, 96, 34]",[],[73],[2],8,0,1,1
393,10,5,"[1, 34, 87, 45, 49, 15, 84, 19, 99, 29]","[34, 87, 45, 49, 15, 84, 19, 99, 29]",[1],0.740174100078629,0.05943970231360407,2.0,0,0,"[34, 87, 45, 15, 84, 19, 99, 29]","[1, 49]","[34, 87, 45, 15, 84, 19, 99, 29]","[1, 49]","[34, 87, 45, 15, 84, 19, 99, 29]",[],[49],[1],2,0.48830050230026245,"{""0"": 1.6662312746047974, ""1"": -1.0}",0,0,"[34, 87, 45, 15, 84, 19, 99]","[1, 49, 29]","[34, 87, 45, 15, 84, 19, 99]","[1, 49, 29]","[34, 87, 45, 15, 84, 19, 99]",[],"[49, 29]",[1],"[34, 87, 45, 15, 84, 19, 99]","[1, 49, 29]","[34, 87, 45, 15, 84, 19, 99]",[],"[49, 29]",[1],7,0,2,1
394,10,5,"[2, 27, 34, 36, 8, 92, 60, 89, 4, 66]","[27, 34, 36, 8, 92, 60, 89, 66]","[2, 4]",0.7349288074779363,0.13564541959445525,2.0,0,0,"[27, 34, 36, 8, 92, 60, 89, 66]","[2, 4]","[27, 34, 36, 8, 92, 60, 89, 66]","[2, 4]","[27, 34, 36, 8, 92, 60, 89, 66]",[],[],"[2, 4]",3,0.636919379234314,"{""0"": 1.9570209980010986, ""1"": 4.033289909362793, ""2"": -1.0}",1,0,"[27, 34, 92, 60, 66]","[2, 36, 8, 89, 4]","[27, 34, 92, 60, 66]","[2, 36, 8, 89, 4]","[27, 34, 92, 60, 66]",[],"[36, 8, 89]","[2, 4]","[27, 34, 92, 60, 66]","[2, 36, 8, 89, 4]","[27, 34, 92, 60, 66]",[],"[36, 8, 89]","[2, 4]",5,0,3,2
395,10,5,"[0, 54, 84, 28, 10, 94, 31, 76, 43, 79]","[54, 84, 28, 10, 94, 31, 76, 43, 79]",[0],0.7084063261627462,0.14052355725928123,2.0,0,0,"[54, 84, 28, 10, 94, 31, 76, 43, 79]",[0],"[54, 84, 28, 10, 94, 31, 76, 43, 79]",[0],"[54, 84, 28, 10, 94, 31, 76, 43, 79]",[],[],[0],3,0.6111194491386414,"{""0"": 5.650096416473389, ""1"": -1.0, ""2"": -1.0}",0,0,"[84, 28, 94, 31, 76, 43, 79]","[0, 54, 10]","[84, 28, 94, 31, 76, 43, 79]","[0, 54, 10]","[84, 28, 94, 31, 76, 43, 79]",[],"[54, 10]",[0],"[84, 28, 94, 31, 76, 43, 79]","[0, 54, 10]","[84, 28, 94, 31, 76, 43, 79]",[],"[54, 10]",[0],7,0,2,1
396,10,5,"[2, 31, 42, 58, 70, 96, 84, 35, 80, 3]","[31, 42, 58, 70, 96, 84, 35, 80]","[2, 3]",0.7388220996049031,0.0824700520460202,2.0,0,0,"[31, 42, 58, 70, 96, 84, 35, 80]","[2, 3]","[31, 42, 58, 70, 96, 84, 35, 80]","[2, 3]","[31, 42, 58, 70, 96, 84, 35, 80]",[],[],"[2, 3]",2,0.7467780113220215,"{""0"": 3.315538167953491, ""1"": -1.0}",0,0,"[42, 58, 70, 96, 84, 35, 80]","[2, 31, 3]","[42, 58, 70, 96, 84, 35, 80]","[2, 31, 3]","[42, 58, 70, 96, 84, 35, 80]",[],[31],"[2, 3]","[42, 58, 70, 96, 84, 35, 80]","[2, 31, 3]","[42, 58, 70, 96, 84, 35, 80]",[],[31],"[2, 3]",7,0,1,2
397,10,5,"[3, 27, 89, 94, 16, 20, 67, 21, 10, 82]","[27, 89, 94, 16, 20, 67, 21, 10, 82]",[3],0.7877199078422368,0.1348415514671943,2.0,0,0,"[27, 89, 94, 16, 20, 67, 21, 10, 82]",[3],"[27, 89, 94, 16, 20, 67, 21, 10, 82]",[3],"[27, 89, 94, 16, 20, 67, 21, 10, 82]",[],[],[3],2,0.7365354895591736,"{""0"": 3.992241382598877, ""1"": -1.0}",0,0,"[27, 89, 94, 16, 20, 67, 21, 82]","[3, 10]","[27, 89, 94, 16, 20, 67, 21, 82]","[3, 10]","[27, 89, 94, 16, 20, 67, 21, 82]",[],[10],[3],"[27, 89, 94, 16, 20, 67, 21, 82]","[3, 10]","[27, 89, 94, 16, 20, 67, 21, 82]",[],[10],[3],8,0,1,1
398,10,5,"[0, 10, 24, 51, 40, 82, 20, 13, 85, 66]","[10, 24, 51, 40, 82, 20, 13, 85, 66]",[0],0.8307280658479873,0.17095575094643511,2.0,0,0,"[10, 24, 51, 40, 82, 20, 13, 85, 66]",[0],"[10, 24, 51, 40, 82, 20, 13, 85, 66]",[0],"[10, 24, 51, 40, 82, 20, 13, 85, 66]",[],[],[0],2,0.49422115087509155,"{""0"": 2.7893319129943848, ""1"": -1.0}",0,0,"[10, 24, 51, 40, 82, 13, 85, 66]","[0, 20]","[10, 24, 51, 40, 82, 13, 85, 66]","[0, 20]","[10, 24, 51, 40, 82, 13, 85, 66]",[],[20],[0],"[10, 24, 51, 40, 82, 13, 85, 66]","[0, 20]","[10, 24, 51, 40, 82, 13, 85, 66]",[],[20],[0],8,0,1,1
399,10,5,"[0, 41, 33, 34, 99, 64, 71, 65, 75, 28]","[41, 33, 34, 99, 64, 71, 65, 75, 28]",[0],0.7780887029080734,0.07875371075425275,2.0,0,0,"[41, 34, 99, 64, 71, 65, 75, 28]","[0, 33]","[41, 34, 99, 64, 71, 65, 75, 28]","[0, 33]","[41, 34, 99, 64, 71, 65, 75, 28]",[],[33],[0],2,0.3801240921020508,"{""0"": 4.026081085205078, ""1"": -1.0}",0,0,"[41, 34, 64, 71, 65, 75, 28]","[0, 33, 99]","[41, 34, 64, 71, 65, 75, 28]","[0, 33, 99]","[41, 34, 64, 71, 65, 75, 28]",[],"[33, 99]",[0],"[41, 34, 64, 71, 65, 75, 28]","[0, 33, 99]","[41, 34, 64, 71, 65, 75, 28]",[],"[33, 99]",[0],7,0,2,1
400,10,5,"[3, 82, 59, 7, 63, 8, 48, 4, 57, 80]","[82, 59, 7, 63, 8, 48, 57, 80]","[3, 4]",0.7665831597265369,0.13685403065083446,2.0,0,0,"[82, 59, 7, 63, 8, 57, 80]","[3, 48, 4]","[82, 59, 7, 63, 8, 57, 80]","[3, 48, 4]","[82, 59, 7, 63, 8, 57, 80]",[],[48],"[3, 4]",2,0.5759195685386658,"{""0"": 3.160451889038086, ""1"": 2.8983426094055176}",0,0,"[7, 63, 8, 57]","[3, 82, 59, 48, 4, 80]","[7, 63, 8, 57]","[3, 82, 59, 48, 4, 80]","[7, 63, 8, 57]",[],"[82, 59, 48, 80]","[3, 4]","[7, 63, 8, 57]","[3, 82, 59, 48, 4, 80]","[7, 63, 8, 57]",[],"[82, 59, 48, 80]","[3, 4]",4,0,4,2
401,10,5,"[2, 83, 93, 3, 82, 52, 17, 50, 86, 28]","[83, 93, 82, 52, 17, 50, 86, 28]","[2, 3]",0.9217897052013602,0.2477318662216887,2.0,0,0,"[83, 93, 82, 52, 17, 50, 86, 28]","[2, 3]","[83, 93, 82, 52, 17, 50, 86, 28]","[2, 3]","[83, 93, 82, 52, 17, 50, 86, 28]",[],[],"[2, 3]",2,0.5938515663146973,"{""0"": 4.618476390838623, ""1"": -1.0}",0,0,"[83, 93, 82, 52, 17, 86, 28]","[2, 3, 50]","[83, 93, 82, 52, 17, 86, 28]","[2, 3, 50]","[83, 93, 82, 52, 17, 86, 28]",[],[50],"[2, 3]","[83, 93, 82, 52, 17, 86, 28]","[2, 3, 50]","[83, 93, 82, 52, 17, 86, 28]",[],[50],"[2, 3]",7,0,1,2
402,10,5,"[1, 57, 52, 23, 33, 92, 85, 98, 26, 17]","[57, 52, 23, 33, 92, 85, 98, 26, 17]",[1],0.7204949404086918,0.09248354131888831,2.0,0,0,"[57, 52, 23, 33, 92, 85, 98, 26, 17]",[1],"[57, 52, 23, 33, 92, 85, 98, 26, 17]",[1],"[57, 52, 23, 33, 92, 85, 98, 26, 17]",[],[],[1],2,0.5276990532875061,"{""0"": 2.8732829093933105, ""1"": -1.0}",0,0,"[57, 52, 23, 33, 92, 85, 98, 17]","[1, 26]","[57, 52, 23, 33, 92, 85, 98, 17]","[1, 26]","[57, 52, 23, 33, 92, 85, 98, 17]",[],[26],[1],"[57, 52, 23, 33, 92, 85, 98, 17]","[1, 26]","[57, 52, 23, 33, 92, 85, 98, 17]",[],[26],[1],8,0,1,1
403,10,5,"[3, 43, 58, 20, 0, 99, 64, 78, 68, 7]","[43, 58, 20, 99, 64, 78, 68, 7]","[3, 0]",0.7470968944554723,0.09013959216938983,2.0,0,0,"[43, 58, 20, 99, 64, 78, 68, 7]","[3, 0]","[43, 58, 20, 99, 64, 78, 68, 7]","[3, 0]","[43, 58, 20, 99, 64, 78, 68, 7]",[],[],"[3, 0]",2,0.4663276970386505,"{""0"": 1.076979637145996, ""1"": -1.0}",0,0,"[58, 20, 99, 64, 78, 68, 7]","[3, 43, 0]","[58, 20, 99, 64, 78, 68, 7]","[3, 43, 0]","[58, 20, 99, 64, 78, 68, 7]",[],[43],"[3, 0]","[58, 20, 99, 64, 78, 68, 7]","[3, 43, 0]","[58, 20, 99, 64, 78, 68, 7]",[],[43],"[3, 0]",7,0,1,2
404,10,5,"[2, 95, 63, 6, 62, 66, 80, 96, 83, 31]","[95, 63, 6, 62, 66, 80, 96, 83, 31]",[2],0.9484681991960532,0.12335212405720741,2.0,0,0,"[95, 63, 6, 66, 80, 96, 83]","[2, 62, 31]","[95, 63, 6, 66, 80, 96, 83]","[2, 62, 31]","[95, 63, 6, 66, 80, 96, 83]",[],"[62, 31]",[2],2,0.5393964648246765,"{""0"": 1.5572311878204346, ""1"": -1.0}",0,0,"[63, 6, 66, 80, 96, 83]","[2, 95, 62, 31]","[63, 6, 66, 80, 96, 83]","[2, 95, 62, 31]","[63, 6, 66, 80, 96, 83]",[],"[95, 62, 31]",[2],"[63, 6, 66, 80, 96, 83]","[2, 95, 62, 31]","[63, 6, 66, 80, 96, 83]",[],"[95, 62, 31]",[2],6,0,3,1
405,10,5,"[3, 78, 67, 64, 85, 43, 21, 90, 84, 25]","[78, 67, 64, 85, 43, 21, 90, 84, 25]",[3],0.7660466404259958,0.10250061564518248,2.0,0,0,"[78, 67, 64, 85, 43, 21, 90, 84, 25]",[3],"[78, 67, 64, 85, 43, 21, 90, 84, 25]",[3],"[78, 67, 64, 85, 43, 21, 90, 84, 25]",[],[],[3],3,0.5052124857902527,"{""0"": 4.0468645095825195, ""1"": 1.96280837059021, ""2"": -1.0}",0,0,"[78, 64, 43, 21, 90, 25]","[3, 67, 85, 84]","[78, 64, 43, 21, 90, 25]","[3, 67, 85, 84]","[78, 64, 43, 21, 90, 25]",[],"[67, 85, 84]",[3],"[78, 64, 43, 21, 90, 25]","[3, 67, 85, 84]","[78, 64, 43, 21, 90, 25]",[],"[67, 85, 84]",[3],6,0,3,1
406,10,5,"[4, 76, 80, 56, 25, 50, 73, 14, 67, 39]","[76, 80, 56, 25, 50, 73, 14, 67, 39]",[4],0.6416584508370806,0.09087807824818811,2.0,0,0,"[76, 80, 56, 25, 50, 14, 67, 39]","[4, 73]","[76, 80, 56, 25, 50, 14, 67, 39]","[4, 73]","[76, 80, 56, 25, 50, 14, 67, 39]",[],[73],[4],2,0.2651304602622986,"{""0"": 0.9701129794120789, ""1"": 1.786489725112915}",1,0,"[56, 25]","[4, 76, 80, 50, 73, 14, 67, 39]","[56, 25]","[4, 76, 80, 50, 73, 14, 67, 39]","[56, 25]",[],"[76, 80, 50, 73, 14, 67, 39]",[4],"[56, 25]","[4, 76, 80, 50, 73, 14, 67, 39]","[56, 25]",[],"[76, 80, 50, 73, 14, 67, 39]",[4],2,0,7,1
407,10,5,"[2, 36, 35, 14, 87, 76, 70, 29, 65, 47]","[36, 35, 14, 87, 76, 70, 29, 65, 47]",[2],0.7823188565310099,0.1702313050058712,2.0,0,0,"[36, 35, 14, 87, 76, 70, 29, 65, 47]",[2],"[36, 35, 14, 87, 76, 70, 29, 65, 47]",[2],"[36, 35, 14, 87, 76, 70, 29, 65, 47]",[],[],[2],2,0.6509629487991333,"{""0"": 2.655482053756714, ""1"": -1.0}",0,0,"[36, 35, 14, 87, 76, 70, 29, 65]","[2, 47]","[36, 35, 14, 87, 76, 70, 29, 65]","[2, 47]","[36, 35, 14, 87, 76, 70, 29, 65]",[],[47],[2],"[36, 35, 14, 87, 76, 70, 29, 65]","[2, 47]","[36, 35, 14, 87, 76, 70, 29, 65]",[],[47],[2],8,0,1,1
408,10,5,"[3, 92, 73, 20, 68, 22, 52, 19, 96, 78]","[92, 73, 20, 68, 22, 52, 19, 96, 78]",[3],0.7522198698048049,0.16510339959292475,2.0,0,0,"[92, 73, 20, 68, 22, 52, 19, 96, 78]",[3],"[92, 73, 20, 68, 22, 52, 19, 96, 78]",[3],"[92, 73, 20, 68, 22, 52, 19, 96, 78]",[],[],[3],2,0.5499139428138733,"{""0"": 2.176583766937256, ""1"": -1.0}",0,0,"[92, 20, 68, 22, 52, 19, 96, 78]","[3, 73]","[92, 20, 68, 22, 52, 19, 96, 78]","[3, 73]","[92, 20, 68, 22, 52, 19, 96, 78]",[],[73],[3],"[92, 20, 68, 22, 52, 19, 96, 78]","[3, 73]","[92, 20, 68, 22, 52, 19, 96, 78]",[],[73],[3],8,0,1,1
409,10,5,"[0, 13, 54, 46, 14, 41, 78, 93, 74, 22]","[13, 54, 46, 14, 41, 78, 93, 74, 22]",[0],0.6881896513391335,0.24148750199747152,2.0,0,0,"[13, 54, 46, 14, 41, 78, 93, 74, 22]",[0],"[13, 54, 46, 14, 41, 78, 93, 74, 22]",[0],"[13, 54, 46, 14, 41, 78, 93, 74, 22]",[],[],[0],2,0.6236532926559448,"{""0"": 1.7098898887634277, ""1"": 5.243447303771973}",1,0,"[13, 46, 14, 78, 93, 74, 22]","[0, 54, 41]","[13, 46, 14, 78, 93, 74, 22]","[0, 54, 41]","[13, 46, 14, 78, 93, 74, 22]",[],"[54, 41]",[0],"[13, 46, 14, 78, 93, 74, 22]","[0, 54, 41]","[13, 46, 14, 78, 93, 74, 22]",[],"[54, 41]",[0],7,0,2,1
410,10,5,"[3, 37, 58, 70, 95, 64, 13, 47, 83, 43]","[37, 58, 70, 95, 64, 13, 47, 83, 43]",[3],0.8191405100513978,0.12269885744499898,2.0,0,0,"[37, 58, 70, 95, 64, 13, 47, 83, 43]",[3],"[37, 58, 70, 95, 64, 13, 47, 83, 43]",[3],"[37, 58, 70, 95, 64, 13, 47, 83, 43]",[],[],[3],3,0.4601419270038605,"{""0"": 1.613039493560791, ""1"": 1.6319442987442017, ""2"": -1.0}",1,0,"[37, 70, 64, 13, 83, 43]","[3, 58, 95, 47]","[37, 70, 64, 13, 83, 43]","[3, 58, 95, 47]","[37, 70, 64, 13, 83, 43]",[],"[58, 95, 47]",[3],"[37, 70, 64, 13, 83, 43]","[3, 58, 95, 47]","[37, 70, 64, 13, 83, 43]",[],"[58, 95, 47]",[3],6,0,3,1
411,10,5,"[1, 25, 27, 10, 83, 58, 74, 30, 86, 28]","[25, 27, 10, 83, 58, 74, 30, 86, 28]",[1],0.711893012949562,0.04540324657936562,2.0,0,0,"[25, 10, 83, 58, 74, 30, 86, 28]","[1, 27]","[25, 10, 83, 58, 74, 30, 86, 28]","[1, 27]","[25, 10, 83, 58, 74, 30, 86, 28]",[],[27],[1],2,0.3647993803024292,"{""0"": 0.3333432078361511, ""1"": -1.0}",0,0,"[25, 10, 83, 74, 30, 86, 28]","[1, 27, 58]","[25, 10, 83, 74, 30, 86, 28]","[1, 27, 58]","[25, 10, 83, 74, 30, 86, 28]",[],"[27, 58]",[1],"[25, 10, 83, 74, 30, 86, 28]","[1, 27, 58]","[25, 10, 83, 74, 30, 86, 28]",[],"[27, 58]",[1],7,0,2,1
412,10,5,"[2, 64, 43, 50, 9, 79, 55, 96, 13, 60]","[64, 43, 50, 9, 79, 55, 96, 13, 60]",[2],0.8138413190768717,0.08143047785420843,2.0,0,0,"[64, 43, 50, 9, 96, 13, 60]","[2, 79, 55]","[64, 43, 50, 9, 96, 13, 60]","[2, 79, 55]","[64, 43, 50, 9, 96, 13, 60]",[],"[79, 55]",[2],2,0.46820691227912903,"{""0"": 1.5649666786193848, ""1"": -1.0}",0,0,"[64, 43, 50, 9, 96, 60]","[2, 79, 55, 13]","[64, 43, 50, 9, 96, 60]","[2, 79, 55, 13]","[64, 43, 50, 9, 96, 60]",[],"[79, 55, 13]",[2],"[64, 43, 50, 9, 96, 60]","[2, 79, 55, 13]","[64, 43, 50, 9, 96, 60]",[],"[79, 55, 13]",[2],6,0,3,1
413,10,5,"[3, 47, 81, 7, 19, 15, 2, 6, 22, 64]","[47, 81, 7, 19, 15, 6, 22, 64]","[3, 2]",0.8560722660309168,0.15001745889607132,2.0,0,0,"[47, 81, 7, 19, 15, 6, 22, 64]","[3, 2]","[47, 81, 7, 19, 15, 6, 22, 64]","[3, 2]","[47, 81, 7, 19, 15, 6, 22, 64]",[],[],"[3, 2]",2,0.6258074641227722,"{""0"": 0.951412558555603, ""1"": -1.0}",0,0,"[81, 7, 19, 15, 6, 22, 64]","[3, 47, 2]","[81, 7, 19, 15, 6, 22, 64]","[3, 47, 2]","[81, 7, 19, 15, 6, 22, 64]",[],[47],"[3, 2]","[81, 7, 19, 15, 6, 22, 64]","[3, 47, 2]","[81, 7, 19, 15, 6, 22, 64]",[],[47],"[3, 2]",7,0,1,2
414,10,5,"[4, 55, 40, 85, 79, 99, 73, 46, 67, 86]","[55, 40, 85, 79, 99, 73, 46, 67, 86]",[4],0.7865115882384215,0.16324219637223342,2.0,0,0,"[55, 40, 85, 79, 99, 73, 46, 67, 86]",[4],"[55, 40, 85, 79, 99, 73, 46, 67, 86]",[4],"[55, 40, 85, 79, 99, 73, 46, 67, 86]",[],[],[4],2,0.40926483273506165,"{""0"": 1.7326011657714844, ""1"": 1.854116439819336}",1,0,"[85, 73]","[4, 55, 40, 79, 99, 46, 67, 86]","[85, 73]","[4, 55, 40, 79, 99, 46, 67, 86]","[85, 73]",[],"[55, 40, 79, 99, 46, 67, 86]",[4],"[85, 73]","[4, 55, 40, 79, 99, 46, 67, 86]","[85, 73]",[],"[55, 40, 79, 99, 46, 67, 86]",[4],2,0,7,1
415,10,5,"[3, 8, 99, 0, 45, 16, 82, 17, 42, 30]","[8, 99, 45, 16, 82, 17, 42, 30]","[3, 0]",1.2397586326069798,0.2567892874716638,2.0,0,0,"[8, 99, 45, 16, 82, 17, 42, 30]","[3, 0]","[8, 99, 45, 16, 82, 17, 42, 30]","[3, 0]","[8, 99, 45, 16, 82, 17, 42, 30]",[],[],"[3, 0]",2,0.43723273277282715,"{""0"": 2.083765745162964, ""1"": 1.7520358562469482}",0,0,"[45, 16, 82, 17, 42, 30]","[3, 8, 99, 0]","[45, 16, 82, 17, 42, 30]","[3, 8, 99, 0]","[45, 16, 82, 17, 42, 30]",[],"[8, 99]","[3, 0]","[45, 16, 82, 17, 42, 30]","[3, 8, 99, 0]","[45, 16, 82, 17, 42, 30]",[],"[8, 99]","[3, 0]",6,0,2,2
416,10,5,"[4, 84, 7, 54, 25, 13, 79, 90, 0, 43]","[84, 7, 54, 25, 13, 79, 90, 43]","[4, 0]",0.8484112728712905,0.2265388131330574,2.0,0,0,"[84, 7, 54, 25, 13, 79, 90, 43]","[4, 0]","[84, 7, 54, 25, 13, 79, 90, 43]","[4, 0]","[84, 7, 54, 25, 13, 79, 90, 43]",[],[],"[4, 0]",2,0.7040812969207764,"{""0"": 3.537679433822632, ""1"": -1.0}",0,0,"[84, 7, 25, 13, 79, 90, 43]","[4, 54, 0]","[84, 7, 25, 13, 79, 90, 43]","[4, 54, 0]","[84, 7, 25, 13, 79, 90, 43]",[],[54],"[4, 0]","[84, 7, 25, 13, 79, 90, 43]","[4, 54, 0]","[84, 7, 25, 13, 79, 90, 43]",[],[54],"[4, 0]",7,0,1,2
417,10,5,"[1, 64, 50, 77, 27, 22, 94, 72, 60, 82]","[64, 50, 77, 27, 22, 94, 72, 60, 82]",[1],0.6548195796529067,0.07476337622330742,2.0,0,0,"[64, 50, 77, 27, 22, 94, 72, 60, 82]",[1],"[64, 50, 77, 27, 22, 94, 72, 60, 82]",[1],"[64, 50, 77, 27, 22, 94, 72, 60, 82]",[],[],[1],2,0.5294606685638428,"{""0"": 2.439492702484131, ""1"": -1.0}",0,0,"[64, 50, 77, 27, 22, 94, 72, 60]","[1, 82]","[64, 50, 77, 27, 22, 94, 72, 60]","[1, 82]","[64, 50, 77, 27, 22, 94, 72, 60]",[],[82],[1],"[64, 50, 77, 27, 22, 94, 72, 60]","[1, 82]","[64, 50, 77, 27, 22, 94, 72, 60]",[],[82],[1],8,0,1,1
418,10,5,"[4, 88, 22, 91, 64, 37, 87, 50, 24, 23]","[88, 22, 91, 64, 37, 87, 50, 24, 23]",[4],0.5734307769381137,0.12572957959149123,2.0,0,0,"[22, 91, 64, 37, 87, 50, 24, 23]","[4, 88]","[22, 91, 64, 37, 87, 50, 24, 23]","[4, 88]","[22, 91, 64, 37, 87, 50, 24, 23]",[],[88],[4],2,0.40879395604133606,"{""0"": 6.789669990539551, ""1"": -1.0}",0,0,"[22, 91, 64, 37, 87, 50, 23]","[4, 88, 24]","[22, 91, 64, 37, 87, 50, 23]","[4, 88, 24]","[22, 91, 64, 37, 87, 50, 23]",[],"[88, 24]",[4],"[22, 91, 64, 37, 87, 50, 23]","[4, 88, 24]","[22, 91, 64, 37, 87, 50, 23]",[],"[88, 24]",[4],7,0,2,1
419,10,5,"[3, 66, 87, 79, 61, 41, 25, 12, 10, 96]","[66, 87, 79, 61, 41, 25, 12, 10, 96]",[3],0.6471237537563759,0.13157685569577854,2.0,0,0,"[66, 87, 79, 61, 41, 25, 12, 10, 96]",[3],"[66, 87, 79, 61, 41, 25, 12, 10, 96]",[3],"[66, 87, 79, 61, 41, 25, 12, 10, 96]",[],[],[3],2,0.6083865165710449,"{""0"": 3.149181365966797, ""1"": 1.965202808380127}",0,0,"[66, 87, 79, 61, 25, 12, 10]","[3, 41, 96]","[66, 87, 79, 61, 25, 12, 10]","[3, 41, 96]","[66, 87, 79, 61, 25, 12, 10]",[],"[41, 96]",[3],"[66, 87, 79, 61, 25, 12, 10]","[3, 41, 96]","[66, 87, 79, 61, 25, 12, 10]",[],"[41, 96]",[3],7,0,2,1
420,10,5,"[2, 21, 86, 34, 98, 27, 69, 63, 18, 85]","[21, 86, 34, 98, 27, 69, 63, 18, 85]",[2],0.6214268322265863,0.07133306218612784,2.0,0,0,"[21, 86, 34, 98, 27, 63, 18, 85]","[2, 69]","[21, 86, 34, 98, 27, 63, 18, 85]","[2, 69]","[21, 86, 34, 98, 27, 63, 18, 85]",[],[69],[2],2,0.7120521068572998,"{""0"": 3.2615137100219727, ""1"": -1.0}",0,0,"[21, 86, 34, 98, 27, 63, 85]","[2, 69, 18]","[21, 86, 34, 98, 27, 63, 85]","[2, 69, 18]","[21, 86, 34, 98, 27, 63, 85]",[],"[69, 18]",[2],"[21, 86, 34, 98, 27, 63, 85]","[2, 69, 18]","[21, 86, 34, 98, 27, 63, 85]",[],"[69, 18]",[2],7,0,2,1
